num,word,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
12022,шаг,0,0,0,0,0,0,0,0,0,0
12023,степь,0,0,0,0,0,0,0,0,0,0
12024,меры,0,0,0,0,0,0,0,0,0,0
12025,стереоскопический,0,0,0,0,0,0,0,0,0,0
12026,стереотип,0,1,0,0,0,0,0,0,0,0
12027,стереотипный,0,1,0,0,0,0,0,0,0,0
12028,стерильный,0,1,0,0,0,0,0,1,0,0
12029,бесплодие,0,1,0,0,0,0,0,0,0,0
12030,стерлинг,1,1,1,1,0,0,1,0,0,1
12031,кормовой,0,1,0,0,0,0,0,0,0,0
12032,стетоскоп,0,0,0,0,0,0,0,0,0,0
12033,тушеное мясо,0,0,0,0,0,0,0,0,0,0
12034,стюард,1,0,0,0,0,0,0,0,0,1
12035,управление,0,0,0,0,0,0,0,0,0,0
12036,палка,0,0,0,0,0,0,0,0,0,0
12037,прилипание,0,0,0,0,0,0,0,0,0,0
12038,липкий,0,0,0,0,1,0,0,0,0,0
12039,жесткий,0,1,0,0,0,0,0,0,0,0
12040,деревенеть,0,0,0,0,0,0,0,0,0,0
12041,жесткость,0,1,0,0,0,0,0,0,0,0
12042,душить,0,1,0,0,0,0,0,0,0,0
12043,подавил,0,1,1,0,0,1,0,1,0,0
12044,душный,0,0,0,0,0,0,0,0,0,0
12045,стигма,0,1,1,0,1,1,0,1,0,0
12046,турникет,0,0,0,0,0,0,0,0,0,0
12047,стилет,0,0,0,0,0,0,0,0,0,0
12048,мертворожденный,0,1,0,0,0,0,0,1,0,0
12049,неподвижность,1,0,0,0,0,1,0,1,0,0
12050,ходули,0,0,0,0,0,0,0,0,0,0
12051,стимулятор,0,0,0,0,0,0,0,0,0,0
12052,стимуляция,0,0,0,0,0,0,0,0,0,0
12053,стимул,0,0,0,0,0,0,0,0,0,0
12054,жало,0,1,1,0,0,1,0,0,0,0
12055,жгучий,0,1,0,0,0,0,0,0,0,0
12056,скупой,0,1,1,0,1,1,0,1,0,0
12057,вонь,0,1,0,0,1,0,0,0,0,0
12058,вонючий,0,1,0,0,1,0,0,0,0,0
12059,ограничение,0,1,0,0,0,1,0,1,0,0
12060,оговаривать,0,0,0,0,0,0,0,0,0,0
12061,оговорка,0,0,0,0,0,0,0,0,0,0
12062,размешать,0,0,0,0,0,0,0,0,0,0
12063,перемешивание,0,0,0,0,0,0,0,0,0,0
12064,стежка,0,0,0,0,0,0,0,0,0,0
12065,акции,0,0,0,0,0,0,0,0,0,0
12066,брокер,0,0,0,0,0,0,0,0,0,0
12067,чулок,0,0,0,0,0,0,0,0,0,0
12068,запасы,0,1,0,0,0,0,0,0,0,0
12069,украл,0,0,0,0,0,0,0,0,0,0
12070,украденный,0,1,1,0,0,0,0,0,0,0
12071,желудок,0,0,0,0,1,0,0,0,0,0
12072,камень,0,1,1,0,0,0,0,0,0,0
12073,под кайфом,0,1,0,0,0,0,0,0,0,0
12074,керамические изделия,0,0,0,0,0,0,0,0,0,0
12075,каменный,0,0,0,0,0,0,0,0,0,0
12076,стул,0,0,0,0,0,0,0,0,0,0
12077,стул,0,1,0,0,1,0,0,0,0,0
12078,сутулость,0,0,0,0,0,0,0,0,0,0
12079,Стоп,0,0,0,0,0,0,0,0,0,0
12080,перебой,0,1,0,0,0,0,0,0,0,0
12081,пробка,0,0,0,0,0,0,0,0,0,0
12082,остановка,0,0,0,0,0,0,0,0,0,0
12083,секундомер,0,0,0,0,0,0,0,0,0,0
12084,хранение,0,0,0,0,0,0,0,0,0,0
12085,магазин,1,0,0,1,0,0,0,0,0,0
12086,склад,0,0,0,0,0,0,0,0,0,0
12087,хранения,0,0,0,0,0,0,0,0,0,0
12088,буря,0,1,1,0,0,0,0,0,0,0
12089,штурм,0,0,1,0,0,0,0,0,0,0
12090,бурный,0,1,0,0,0,1,0,0,0,0
12091,история,0,0,0,0,0,0,0,0,0,0
12092,толстый,0,0,0,0,0,0,0,0,0,0
12093,плита,0,0,0,0,0,0,0,0,0,0
12094,укладывать,0,0,0,0,0,0,0,0,0,0
12095,колебаться,0,0,0,0,0,0,0,0,0,0
12096,Прямо,0,0,0,0,0,0,0,0,0,0
12097,выпрямлять,0,0,0,0,0,0,0,0,0,0
12098,простой,1,0,0,0,0,0,0,0,0,1
12099,немедленно,0,0,0,0,0,0,0,0,0,0
12100,напряженный,0,1,1,0,0,0,0,0,0,0
12101,пролив,0,0,0,0,0,0,0,0,0,0
12102,проливы,0,1,0,0,0,1,0,0,0,0
12103,прядь,0,0,0,0,0,0,0,0,0,0
12104,скрученный,0,1,0,0,0,0,0,0,0,0
12105,незнакомец,0,1,0,0,0,1,0,0,0,0
12106,задушить,0,1,1,0,1,1,0,1,1,0
12107,ремешок,0,0,0,0,0,0,0,0,0,0
12108,рослый,0,0,0,0,0,0,0,0,0,0
12109,слои,0,0,0,0,0,0,0,0,0,0
12110,стратегический,1,0,0,0,0,0,0,0,0,0
12111,стратег,1,0,0,1,0,0,0,0,0,1
12112,стратегия,0,0,0,0,0,0,0,0,0,0
12113,стратификация,0,0,0,0,0,0,0,0,0,0
12114,слой,0,0,0,0,0,0,0,0,0,0
12115,слоистые облака,0,0,0,0,0,0,0,0,0,0
12116,солома,0,0,0,0,0,0,0,0,0,0
12117,бездомный,0,1,0,0,0,0,0,0,0,0
12118,полоса,0,0,0,0,0,0,0,0,0,0
12119,с прожилками,0,0,0,0,0,0,0,0,0,0
12120,поток,0,0,0,0,0,0,0,0,0,0
12121,стример,0,0,0,0,0,0,0,0,0,0
12122,Потоковое,0,0,0,0,0,0,0,0,0,0
12123,улица,0,0,0,0,0,0,0,0,0,0
12124,сила,1,0,0,0,0,0,0,0,0,1
12125,укреплять,1,0,0,0,0,0,0,0,0,0
12126,укрепление,1,0,0,0,0,0,1,0,0,1
12127,напряженный,0,0,0,0,0,0,0,0,0,0
12128,стресс,0,1,0,0,0,0,0,0,0,0
12129,протяжение,0,0,0,0,0,0,0,0,0,0
12130,носилки,0,0,0,0,0,1,0,1,0,0
12131,пораженный,0,0,0,0,0,0,0,1,0,0
12132,шагать,0,0,0,0,0,0,0,0,0,0
12133,борьба,0,1,1,0,0,0,0,0,0,0
12134,забастовка,0,1,1,0,0,0,0,0,0,0
12135,поразительный,1,0,0,0,0,0,0,0,0,0
12136,поразительно,1,0,0,0,0,0,0,0,0,0
12137,строка,0,0,0,0,0,0,0,0,0,0
12138,тягучий,0,0,0,0,0,0,0,0,0,0
12139,полоса,0,1,0,0,0,0,0,1,0,0
12140,полоса,0,1,0,0,0,0,0,0,0,0
12141,раздетый,0,1,1,1,1,1,0,1,0,0
12142,бороться,0,0,0,1,0,0,0,0,0,0
12143,строб,0,0,0,0,0,0,0,0,0,0
12144,ход,0,1,0,0,0,1,0,1,0,0
12145,прогулка,0,0,0,0,0,0,0,0,0,0
12146,оплот,0,0,0,0,0,0,0,0,0,0
12147,сильно,1,0,0,0,0,0,0,0,0,0
12148,структурная,0,0,0,0,0,0,0,0,0,1
12149,структура,1,0,0,0,0,0,0,0,0,1
12150,борьба,0,1,1,0,0,1,0,1,0,0
12151,распорка,0,1,0,0,0,0,0,0,0,0
12152,щетина,0,0,0,0,0,0,0,0,0,0
12153,упрямство,0,0,0,0,0,0,0,0,0,0
12154,коренастый,0,0,0,0,0,0,0,0,0,0
12155,штукатурка,0,0,0,0,0,0,0,0,0,0
12156,застрял,0,0,0,0,0,0,0,0,0,0
12157,шпилька,1,0,0,0,0,0,0,0,0,0
12158,шипованных,0,0,0,0,0,0,0,0,0,0
12159,студент,0,0,0,0,0,0,0,0,0,0
12160,учился,0,0,0,0,0,0,0,0,0,0
12161,студия,0,0,0,0,0,0,0,0,0,0
12162,изучение,1,0,0,0,0,0,0,0,0,0
12163,вещи,0,0,0,0,0,0,0,0,0,0
12164,начинка,0,0,0,0,0,0,0,0,0,0
12165,душный,0,1,0,0,0,0,0,0,0,0
12166,спотыкаться,0,1,0,0,0,0,0,0,0,0
12167,пень,0,0,0,0,0,0,0,0,0,0
12168,ошеломлен,0,1,0,0,0,1,0,0,1,0
12169,трюк,0,0,0,0,0,0,0,0,0,0
12170,чахлый,0,1,0,0,0,0,0,0,0,0
12171,изумительный,0,0,0,0,0,0,0,0,0,0
12172,глупый,0,1,0,0,0,0,0,0,0,0
12173,глупость,0,1,0,0,0,0,0,0,0,0
12174,ступор,0,1,0,0,0,0,0,0,0,0
12175,крепкий,1,0,0,0,0,0,0,0,0,0
12176,осетр,0,0,0,0,0,0,0,0,0,0
12177,заикание,0,0,0,0,0,0,0,0,0,0
12178,свинарник,0,1,0,0,1,0,0,0,0,0
12179,стиль,0,0,0,0,0,0,0,0,0,0
12180,стильный,0,0,0,0,0,0,0,0,0,0
12181,субатомный,0,0,0,0,0,0,0,0,0,0
12182,подкомитет,0,0,0,0,0,0,0,0,0,0
12183,подсознание,0,0,0,0,0,0,0,0,0,0
12184,подкожный,0,0,0,0,0,0,0,0,0,0
12185,подразделять,0,0,0,0,0,0,0,0,0,0
12186,подразделение,0,0,0,0,0,0,0,0,0,0
12187,субдукции,0,0,0,0,0,0,0,0,0,0
12188,подчинять,0,1,0,0,0,0,0,0,0,0
12189,приглушенный,0,0,0,0,0,0,0,0,0,0
12190,Subito,0,0,0,0,0,0,0,0,1,0
12191,тема,0,1,0,0,0,0,0,0,0,0
12192,подвергаться,0,1,0,0,0,0,0,1,0,0
12193,подчинение,0,1,0,0,0,0,0,0,0,0
12194,субъективный,0,0,0,0,0,0,0,0,0,0
12195,подчинение,0,1,1,0,1,1,0,1,0,0
12196,сублимация,1,0,0,0,0,0,1,0,0,0
12197,подсознательный,0,0,0,0,0,0,0,0,0,0
12198,подводная лодка,0,0,0,0,0,0,0,0,0,0
12199,погруженный,0,0,0,0,0,0,0,0,0,0
12200,погружной,0,0,0,0,0,0,0,0,0,0
12201,представление,0,0,0,0,0,0,0,0,0,0
12202,Отправить,0,0,0,1,0,0,0,0,0,0
12203,подчиненный,0,1,0,0,0,1,0,0,0,0
12204,подчинение,0,0,0,0,0,0,0,0,0,0
12205,подзаговор,0,0,0,0,0,0,0,0,0,0
12206,повестка в суд,0,1,0,0,0,0,0,0,0,0
12207,подписываться,0,0,0,1,0,0,0,0,0,0
12208,подписка,0,0,0,0,0,0,0,0,0,0
12209,подпоследовательность,0,0,0,0,0,0,0,0,0,0
12210,последующее,0,0,0,0,0,0,0,0,0,0
12211,впоследствии,0,0,0,0,0,0,0,0,0,0
12212,подмножество,0,0,0,0,0,0,0,0,0,0
12213,утихать,0,0,0,0,0,0,0,0,0,0
12214,оседание,0,1,0,0,0,0,0,1,0,0
12215,филиал,0,0,0,0,0,0,0,0,0,0
12216,субсидировать,0,0,0,0,0,0,0,0,0,0
12217,субсидии,0,1,1,0,1,0,0,0,0,0
12218,существовать,0,1,0,0,0,0,0,0,0,0
12219,существование,0,0,0,0,0,0,0,0,0,0
12220,недра,0,0,0,0,0,0,0,0,0,0
12221,вещество,1,0,0,0,0,0,0,0,0,0
12222,по существу,0,0,0,0,0,0,0,0,0,0
12223,обосновывать,0,0,0,0,0,0,0,0,0,1
12224,основной,1,0,0,0,0,0,0,0,0,0
12225,замена,0,0,0,0,0,0,0,0,0,0
12226,замещенный,0,0,0,0,0,0,0,0,0,0
12227,замена,0,0,0,0,0,0,0,0,0,0
12228,основание,0,0,0,0,0,0,0,0,0,0
12229,подземный,0,0,0,0,0,0,0,0,0,0
12230,тонкий,0,0,0,0,0,0,0,0,0,0
12231,тонкость,0,0,0,0,0,0,0,0,0,0
12232,вычитать,0,1,0,0,0,0,0,0,0,0
12233,вычитание,0,0,0,0,0,0,0,0,0,0
12234,подтип,0,0,0,0,0,0,0,0,0,0
12235,пригород,0,0,0,0,0,0,0,0,0,0
12236,пригородный,0,0,0,0,0,0,0,0,0,0
12237,предместья,0,0,0,0,0,0,0,0,0,0
12238,подрывная деятельность,0,1,1,0,0,1,0,0,0,0
12239,подрывной,0,1,1,0,0,0,0,0,1,0
12240,ниспровергать,0,1,0,0,1,1,0,1,0,0
12241,метро,0,0,0,0,0,0,0,0,0,0
12242,преуспеть,1,0,0,1,0,0,1,0,1,1
12243,следующий,1,0,0,1,0,0,1,0,0,1
12244,успех,1,0,0,1,0,0,1,0,0,0
12245,успешный,1,0,0,1,0,0,1,0,0,1
12246,преемственность,0,0,0,0,0,0,0,0,0,0
12247,последующий,0,0,0,0,0,0,0,0,0,0
12248,преемник,0,0,0,0,0,0,0,0,0,0
12249,краткий,1,0,0,0,0,0,0,0,0,0
12250,сочный,1,1,0,0,0,0,0,0,0,0
12251,поддаваться,0,1,0,0,0,0,0,0,0,0
12252,сосать,0,1,0,0,0,0,0,0,0,0
12253,присоска,0,1,1,0,0,0,0,0,0,0
12254,сосание,0,0,0,0,0,0,0,0,0,0
12255,младенец,0,0,0,0,0,0,0,0,0,0
12256,всасывающий,0,0,0,0,0,0,0,0,0,0
12257,внезапно,0,0,0,0,0,0,0,0,1,0
12258,вдруг,0,0,0,0,0,0,0,0,1,0
12259,Сью,0,1,1,0,0,0,0,1,0,0
12260,страдать,0,1,0,0,0,0,0,0,0,0
12261,страдалец,0,1,0,0,0,1,0,1,0,0
12262,страдание,0,1,0,0,1,1,0,1,0,0
12263,достаточно,0,0,0,0,0,0,0,0,0,0
12264,достаточность,1,0,0,0,0,0,0,0,0,0
12265,достаточно,0,0,0,0,0,0,0,0,0,0
12266,достаточно,0,0,0,0,0,0,0,0,0,0
12267,суффикс,0,0,0,0,0,0,0,0,0,0
12268,удушающий,0,1,0,0,1,1,0,1,0,0
12269,удушение,0,1,1,0,0,1,0,0,0,0
12270,сахар,1,0,0,0,0,0,0,0,0,0
12271,предлагать,0,0,0,0,0,0,0,0,0,1
12272,предложение,0,0,0,0,0,0,0,0,0,0
12273,наводящий,0,0,0,0,0,0,0,0,0,0
12274,самоубийственный,0,1,1,0,1,1,0,1,0,0
12275,самоубийство,0,1,1,0,0,1,0,1,0,0
12276,костюм,0,0,0,0,0,0,0,0,0,0
12277,подходит,1,0,0,0,0,0,0,0,0,0
12278,набор,0,0,0,0,0,0,0,0,0,0
12279,поклонник,0,0,0,0,0,0,0,0,0,0
12280,угрюмый,0,1,1,0,0,0,0,1,0,0
12281,сера,0,0,0,0,0,0,0,0,0,0
12282,султан,0,0,0,0,0,1,0,0,0,0
12283,знойный,1,0,0,0,0,0,0,0,0,0
12284,сумма,0,0,0,0,0,0,0,0,0,0
12285,в ускоренном порядке,0,0,0,0,0,0,0,0,0,0
12286,суммировать,0,0,0,0,0,0,0,0,0,0
12287,резюме,0,0,0,0,0,0,0,0,0,0
12288,суммирование,0,0,0,0,0,0,0,0,0,0
12289,лето,0,0,0,0,0,0,0,0,0,0
12290,саммит,0,0,0,0,0,0,0,0,0,0
12291,вызывать,0,0,0,0,0,0,0,0,0,0
12292,вызов,0,1,0,0,0,0,0,0,0,0
12293,сумо,0,0,0,0,0,0,0,0,0,0
12294,отстойник,0,0,0,0,1,0,0,0,0,0
12295,роскошный,0,0,0,0,0,0,0,0,0,0
12296,солнце,1,0,0,1,0,0,1,0,1,1
12297,солнечный луч,0,0,0,0,0,0,0,0,0,0
12298,солнечные часы,0,0,0,1,0,0,0,0,0,1
12299,закат,0,0,0,0,0,0,0,0,0,0
12300,разное,0,0,0,0,0,0,0,0,0,0
12301,Солнцезащитные очки,0,0,0,0,0,0,0,0,0,0
12302,солнцезащитные очки,0,0,0,0,0,0,0,0,0,0
12303,погруженный,0,1,0,0,1,1,0,1,0,0
12304,тусклый,0,0,0,0,0,0,0,0,0,0
12305,солнечный свет,0,0,0,0,0,0,0,0,0,0
12306,Солнечный,1,0,0,1,0,0,1,0,1,0
12307,восход,0,0,0,0,0,0,0,0,0,0
12308,закат,1,0,0,1,0,0,0,0,0,0
12309,солнечный свет,1,0,0,0,0,0,1,0,0,0
12310,пенсия по старости,0,0,0,0,0,0,0,0,0,0
12311,превосходный,1,0,0,0,0,0,0,0,0,0
12312,поверхностный,0,1,0,0,0,0,0,0,0,0
12313,избыточный,0,1,0,0,0,0,0,0,0,0
12314,сверхчеловеческий,1,0,0,0,0,0,0,0,0,0
12315,наложенный,0,0,0,0,0,0,0,0,0,0
12316,начальник,0,0,0,0,0,0,0,0,0,0
12317,превосходный,1,0,0,0,0,0,0,0,0,0
12318,превосходство,1,0,0,0,0,0,0,0,0,0
12319,превосходный,0,0,0,0,0,0,0,0,0,0
12320,сверхчеловек,1,0,0,0,0,0,1,0,0,1
12321,супермаркет,0,0,0,0,0,0,0,0,0,0
12322,супернатант,0,0,0,0,0,0,0,0,0,0
12323,сверхъестественное,0,0,0,0,0,0,0,0,0,0
12324,суперпозиция,0,0,0,0,0,0,0,0,0,0
12325,заменять,0,0,0,0,0,0,0,0,0,0
12326,суперзвезда,1,0,0,0,0,0,1,0,0,1
12327,суеверие,1,1,0,0,0,1,0,0,0,0
12328,суеверный,0,1,0,1,0,1,0,0,0,0
12329,контролировать,0,0,0,0,0,0,0,0,0,0
12330,надзор,0,0,0,0,0,0,0,0,0,0
12331,руководитель,0,0,0,0,0,0,0,0,0,0
12332,ужин,0,0,0,0,0,0,0,0,0,0
12333,вытеснять,0,0,0,0,0,0,0,0,0,0
12334,гибкий,0,0,0,0,0,0,0,0,0,0
12335,дополнение,0,0,0,0,0,0,0,0,0,0
12336,дополнительный,0,0,0,0,0,0,0,0,0,0
12337,дополнительный,0,0,0,0,0,0,0,0,0,0
12338,мольба,1,0,0,0,0,0,0,0,0,1
12339,принадлежностей,1,0,0,0,0,0,0,0,0,0
12340,поставка,1,0,0,0,0,0,0,0,0,0
12341,поддержанный,1,0,0,0,0,0,0,0,0,0
12342,сторонник,1,0,0,0,0,0,1,0,0,1
12343,Сторонники,0,0,0,0,0,0,0,0,0,0
12344,поддержки,1,0,0,0,0,0,0,0,0,1
12345,предполагать,0,0,0,0,0,0,0,0,0,0
12346,предположим,0,0,0,0,0,0,0,0,0,0
12347,предположение,0,0,0,0,0,0,0,0,0,0
12348,подавлять,0,1,1,0,0,1,0,1,0,0
12349,подавление,0,1,1,0,1,1,0,0,0,0
12350,превосходство,1,1,1,1,0,1,1,0,1,1
12351,высший,1,0,0,0,0,0,0,0,0,0
12352,в высшей степени,1,0,0,0,0,0,0,0,0,0
12353,доплата,0,1,1,0,0,0,0,0,0,0
12354,поручительство,1,0,0,0,0,0,0,0,0,1
12355,прибой,0,0,0,0,0,0,0,0,0,0
12356,поверхность,0,0,0,0,0,0,0,0,0,0
12357,волна,0,0,0,0,0,0,0,0,1,0
12358,хирург,0,0,0,0,0,0,0,0,0,0
12359,хирургия,0,0,0,0,0,1,0,1,0,0
12360,угрюмый,0,1,1,0,1,0,0,0,0,0
12361,предполагать,1,0,0,0,0,0,0,0,0,0
12362,фамилия,0,0,0,0,0,0,0,0,0,0
12363,превосходя,1,0,0,0,0,0,0,0,0,0
12364,избыток,0,0,0,0,0,0,0,0,0,0
12365,сюрприз,1,0,0,0,0,1,1,0,1,0
12366,удивленный,0,0,0,0,0,0,0,0,1,0
12367,удивительный,0,0,0,0,0,0,0,0,1,0
12368,удивительно,0,0,0,1,0,0,0,0,1,0
12369,сдача,0,1,0,0,0,1,0,1,0,0
12370,сдача,0,1,0,0,0,0,0,1,0,0
12371,суррогат,0,0,0,0,0,0,0,0,0,1
12372,окружать,1,1,0,1,0,0,0,0,0,0
12373,окружающие,0,0,0,0,0,0,0,0,0,0
12374,окружение,0,0,0,0,0,0,0,0,0,0
12375,наблюдение,0,0,0,0,0,1,0,0,0,0
12376,опрос,0,0,0,0,0,0,0,0,0,0
12377,геодезия,1,0,0,0,0,0,0,0,0,0
12378,геодезист,0,0,0,0,0,0,0,0,0,0
12379,выживание,0,0,0,0,0,0,0,0,0,0
12380,выживать,1,0,0,0,0,0,0,0,0,0
12381,выживающий,0,0,0,0,0,0,0,0,0,0
12382,восприимчивость,0,0,0,0,0,0,0,0,0,0
12383,восприимчивый,0,1,0,0,0,0,0,0,0,0
12384,подозреваемый,0,1,0,0,0,1,0,0,0,0
12385,подозреваемый,0,0,0,0,0,0,0,0,0,0
12386,приостановить,0,0,0,0,0,0,0,0,0,0
12387,подвесной,0,0,0,0,0,0,0,0,0,0
12388,подтяжки,0,0,0,0,0,0,0,0,0,0
12389,неизвестность,0,0,0,1,0,1,0,0,1,0
12390,подвеска,0,1,0,0,0,1,0,0,0,0
12391,подозрение,0,1,0,0,0,1,0,0,0,0
12392,Подозрения,0,0,0,0,0,0,0,0,0,0
12393,подозрительный,0,1,1,1,0,0,0,0,0,0
12394,устойчивый,0,0,0,0,0,0,0,0,0,0
12395,поддержка,0,0,0,0,0,0,0,0,0,0
12396,шов,0,0,0,0,0,0,0,0,0,0
12397,тампон,0,1,0,0,0,0,0,0,0,0
12398,халява,0,0,0,0,0,0,0,0,0,0
12399,развязность,0,0,0,0,0,0,0,0,0,0
12400,глотать,0,0,0,0,0,0,0,0,0,0
12401,болото,0,1,0,0,1,1,0,0,0,0
12402,заболоченный,0,0,0,0,0,0,0,0,0,0
12403,болотистый,0,1,0,0,1,1,0,0,0,0
12404,лебедь,0,0,0,0,0,0,0,0,0,0
12405,своп,0,0,0,0,0,0,0,0,0,0
12406,рой,0,0,0,0,1,0,0,0,0,0
12407,рост бактерий на твердой среде,0,0,0,0,0,0,0,0,0,0
12408,свастика,0,1,1,0,0,1,0,0,0,0
12409,власть,0,0,0,0,0,0,0,0,0,0
12410,клянусь,1,0,0,0,0,0,0,0,0,1
12411,ругань,0,0,0,0,0,0,0,0,0,0
12412,пот,0,0,0,0,0,1,0,0,0,0
12413,свитер,0,0,0,0,0,0,0,0,0,0
12414,потоотделение,0,0,0,0,0,0,0,0,0,0
12415,развертка,0,0,0,0,0,0,0,0,0,0
12416,подметание,0,0,0,0,0,0,0,0,0,0
12417,сладкий,1,0,0,1,0,0,1,0,1,1
12418,подслащивать,0,0,0,0,0,0,0,0,0,0
12419,подслащенный,0,0,0,0,0,0,0,0,0,0
12420,подсластитель,0,0,0,0,0,0,0,0,0,0
12421,возлюбленная,1,0,0,1,0,0,1,1,0,1
12422,милая,1,0,0,0,0,0,0,0,0,0
12423,сладость,1,0,0,0,0,0,0,0,0,0
12424,сладости,1,0,0,1,0,0,1,0,0,0
12425,зыбь,0,0,0,0,0,0,0,0,0,0
12426,опухоль,0,1,0,0,0,1,0,0,0,0
12427,изнуряющей,0,0,0,0,0,0,0,0,0,0
12428,отклоняться,0,0,0,0,0,1,0,0,1,0
12429,быстро,1,0,0,0,0,0,0,0,0,0
12430,быстро,0,0,0,0,0,0,0,0,0,0
12431,глоток,0,1,0,0,1,0,0,0,0,0
12432,плавать,1,0,0,1,0,1,1,0,0,0
12433,плавание,0,0,0,0,0,0,0,0,0,0
12434,свинья,0,1,0,0,1,0,0,0,0,0
12435,качели,0,0,0,0,0,0,0,0,0,0
12436,качающийся,0,0,0,0,0,0,0,0,0,0
12437,свист,0,0,0,0,0,0,0,0,0,0
12438,переключатель,0,0,0,0,0,0,0,0,0,0
12439,поворотный,0,0,0,0,0,0,0,0,0,0
12440,раздутый,0,1,0,0,0,0,0,0,0,0
12441,обморок,0,0,0,0,0,0,0,0,0,0
12442,наскок,0,0,0,0,0,0,0,0,0,0
12443,меч,0,0,0,0,0,0,0,0,0,0
12444,слог,0,0,0,0,0,0,0,0,0,0
12445,учебный план,0,0,0,0,0,0,0,0,0,0
12446,символ,0,0,0,0,0,0,0,0,0,0
12447,символический,1,0,0,0,0,0,0,0,0,0
12448,символически,0,0,0,0,0,0,0,0,0,0
12449,символика,0,0,0,0,0,0,0,0,0,0
12450,символизировать,0,0,0,0,0,0,0,0,0,0
12451,симметричный,0,0,0,0,0,0,0,0,0,0
12452,симметричный,1,0,0,0,0,0,0,0,0,0
12453,симметрия,1,0,0,0,0,0,1,0,0,1
12454,симпатичный,1,0,0,0,0,1,1,1,0,1
12455,сочувствовать,0,0,0,0,0,0,0,1,0,0
12456,сочувствие,1,0,0,0,0,0,0,1,0,0
12457,симфония,1,0,0,1,0,0,1,0,0,0
12458,симптом,0,1,0,0,0,0,0,0,0,0
12459,симптоматический,0,0,0,0,0,0,0,0,0,0
12460,синагога,0,0,0,0,0,0,0,0,0,0
12461,синхронизировать,1,0,0,1,0,0,1,0,1,1
12462,синхронный,0,0,0,0,0,0,0,0,0,0
12463,обморок,0,1,0,0,0,1,0,1,1,0
12464,синдикат,0,0,0,0,0,0,0,0,0,0
12465,синергистический,1,0,0,0,0,0,0,0,0,1
12466,взаимодействие,0,0,0,0,0,0,0,0,0,0
12467,синод,1,0,0,0,0,0,0,0,0,1
12468,синоним,0,0,0,0,0,0,0,0,0,0
12469,синонимичный,1,1,0,0,0,1,0,0,0,1
12470,конспект,0,0,0,0,0,0,0,0,0,0
12471,синоптический,0,0,0,0,0,0,0,0,0,0
12472,синтаксис,0,0,0,0,0,0,0,0,0,0
12473,синтез,0,0,0,0,0,0,0,0,0,0
12474,синтетический,0,0,0,0,0,0,0,0,0,0
12475,шприц,0,0,0,0,0,1,0,0,0,0
12476,сироп,0,0,0,0,0,0,0,0,0,0
12477,система,0,0,0,0,0,0,0,0,0,1
12478,систематическое,0,0,0,0,0,0,0,0,0,0
12479,систематически,0,0,0,0,0,0,0,0,0,0
12480,полосатый,0,0,0,0,0,0,0,0,0,0
12481,скиния,0,0,0,0,0,0,0,0,0,0
12482,Таблица,0,0,0,0,0,0,0,0,0,0
12483,живая картина,0,0,0,0,0,0,0,0,0,0
12484,столовая ложка,0,0,0,0,0,0,0,0,0,0
12485,таблетка,0,0,0,0,0,0,0,0,0,0
12486,посуда,0,0,0,0,0,0,0,0,0,0
12487,табу,0,1,0,0,1,1,0,0,0,0
12488,табличный,0,0,0,0,0,0,0,0,0,0
12489,табулировать,0,0,0,1,0,0,0,0,0,0
12490,таблиц,0,0,0,0,0,0,0,0,0,0
12491,тахометр,0,0,0,0,0,0,0,0,0,0
12492,молчаливый,0,0,0,0,0,0,0,0,0,0
12493,курс,0,0,0,0,0,0,0,0,0,0
12494,снасти,0,0,1,0,0,0,0,0,1,0
12495,Отбор,0,0,0,0,0,0,0,0,0,0
12496,липкий,0,0,0,0,0,0,0,0,0,0
12497,такт,1,0,0,0,0,0,0,0,0,0
12498,тактика,0,0,0,0,0,1,0,0,0,1
12499,осязательный,0,0,0,0,0,0,0,0,0,0
12500,тафта,0,0,0,0,0,0,0,0,0,0
12501,ириска,0,0,0,0,0,0,0,0,0,0
12502,тег,0,0,0,0,0,0,0,0,0,0
12503,хвост,0,0,0,0,0,0,0,0,0,0
12504,Хвостатые,0,0,0,0,0,0,0,0,0,0
12505,хвосты,0,0,0,0,0,0,0,0,0,0
12506,портной,0,0,0,0,0,0,0,0,0,0
12507,портняжное дело,0,0,0,0,0,0,0,0,0,0
12508,зараза,0,1,0,0,0,0,0,1,0,0
12509,продавец,0,0,0,0,0,0,0,0,0,0
12510,рассказ,1,0,0,0,0,0,0,0,0,0
12511,талант,1,0,0,0,0,0,0,0,0,0
12512,талантливый,0,0,0,0,0,0,0,0,0,0
12513,талисман,1,0,0,0,0,0,0,0,0,0
12514,говорить,1,0,0,0,0,0,0,0,0,0
12515,разговорчивый,0,0,0,0,0,0,0,0,0,0
12516,болтун,0,0,0,0,0,0,0,0,0,0
12517,высокий,0,0,0,0,0,0,0,0,0,0
12518,бирки,0,0,0,0,0,0,0,0,0,0
12519,жир,0,0,0,0,0,0,0,0,0,0
12520,число,0,0,0,0,0,0,0,0,0,0
12521,когти,0,1,1,0,0,1,0,0,0,0
12522,бубен,0,0,0,0,0,0,0,0,0,0
12523,укрощение,0,0,0,0,0,0,0,0,0,0
12524,загар,0,0,0,0,0,0,0,0,0,0
